customer_id,txn_count,total_spent,avg_spent,total_qty,avg_qty,total_discount,coupon_txn_count,recency_days,coupon_usage_rate
319,1440,473620698.78000003,328903.2630416667,400971,278.45208333333335,-38114.82,0,6,0.0
320,976,89470251.46,91670.33961065573,105087,107.67110655737704,-14848.46,0,3,0.0
321,536,101689.09,189.7184514925373,793,1.4794776119402986,-16704.22,0,1,0.0
322,222,20477.52,92.24108108108108,242,1.09009009009009,-2889.81,0,8,0.0
323,593,78302.9,132.04536256323777,839,1.4148397976391232,-9950.03,0,51,0.0
324,1027,1917900.28,1867.478364167478,7678,7.476144109055501,-14971.33,0,2,0.0
325,391,33582885.92,85889.73381074169,35434,90.62404092071611,-8581.81,0,11,0.0
326,214,39096.44,182.6936448598131,271,1.266355140186916,-4805.49,0,17,0.0
327,1806,419291469.26,232165.81908084164,330652,183.08527131782947,-24333.88,0,4,0.0
328,848,148359289.69,174951.99255896226,191973,226.38325471698113,-19236.81,0,2,0.0
329,1140,4953148.67,4344.867254385965,10242,8.98421052631579,-56097.94,0,4,0.0
330,440,43654.32,99.21436363636363,575,1.3068181818181819,-4818.98,0,0,0.0
331,433,57092.39,131.85309468822172,610,1.4087759815242493,-7632.35,0,8,0.0
332,775,77726609.63,100292.39952258064,85168,109.8941935483871,-12336.9,0,6,0.0
333,919,110811.70999999999,120.5785745375408,1147,1.248095756256801,-19458.38,0,2,0.0
334,225,25941.18,115.29413333333333,248,1.1022222222222222,-4550.0,0,7,0.0
335,560,1365052.13,2437.593089285714,4391,7.8410714285714285,-12294.869999999999,0,18,0.0
336,731,215457800.62,294743.91329685366,221000,302.3255813953488,-8112.75,0,3,0.0
337,442,4774266.49,10801.507895927602,7202,16.294117647058822,-15315.369999999999,0,27,0.0
338,663,190791497.33,287769.9808898944,177661,267.9653092006033,-11069.31,0,7,0.0
339,696,95681.68,137.47367816091952,786,1.1293103448275863,-15633.21,0,7,0.0
340,521,75289.14,144.50890595009596,703,1.3493282149712091,-8881.41,0,30,0.0
341,286,2093164.5299999998,7318.7570979020975,6076,21.244755244755243,-4207.01,0,55,0.0
342,580,90029.47,155.22322413793103,754,1.3,-9473.789999999999,0,1,0.0
343,568,2267916.9899999998,3992.8116021126757,19081,33.59330985915493,-3409.56,0,1,0.0
344,501,1180689.69,2356.6660479041916,4171,8.325349301397205,-10956.539999999999,0,11,0.0
345,290,50453.65,173.97810344827587,380,1.3103448275862069,-5646.84,0,75,0.0
346,676,32827418.99,48561.27069526627,27396,40.52662721893491,-10474.82,0,2,0.0
347,372,5898603.390000001,15856.460725806453,9300,25.0,-5201.92,0,4,0.0
348,552,53905080.75,97654.13179347826,76843,139.20833333333334,-9949.19,0,3,0.0
349,684,142638.34,208.53558479532163,1196,1.7485380116959064,-9816.32,0,6,0.0
350,452,17519920.2,38760.885398230086,14545,32.17920353982301,-7968.44,0,0,0.0
351,788,11195504.71,14207.493286802031,15955,20.247461928934012,-10674.7,0,21,0.0
352,608,232889313.95,383041.6347861842,224594,369.3980263157895,-17989.55,0,11,0.0
353,929,16456698.620000001,17714.422626480085,18793,20.229278794402582,-19240.43,0,9,0.0
354,416,100028.0,240.45192307692307,651,1.5649038461538463,-8971.94,0,19,0.0
355,1626,96607799.43,59414.39079335794,74644,45.90651906519065,-21110.07,0,1,0.0
356,579,58368.46,100.80908462867012,635,1.0967184801381693,-6649.02,0,5,0.0
357,1274,314845959.37,247131.8362401884,318082,249.67189952904238,-17689.73,0,2,0.0
358,389,43919293.35999999,112903.06776349612,30861,79.33419023136247,-9701.05,0,1,0.0
359,528,122583469.41000001,232165.66176136365,113989,215.88825757575756,-9909.82,0,37,0.0
360,315,34422078.97,109276.44117460317,61036,193.76507936507937,-5126.74,0,33,0.0
361,573,7416311.25,12942.951570680629,22196,38.73647469458988,-7705.95,0,2,0.0
362,1500,262545.27,175.03018,2252,1.5013333333333334,-22113.29,0,5,0.0
363,1201,173100910.02,144130.64947543715,66297,55.2014987510408,-13376.9,0,9,0.0
364,158,28166.79,178.27082278481012,233,1.4746835443037976,-5374.68,0,9,0.0
365,348,769833.25,2212.164511494253,3340,9.597701149425287,-6138.99,0,33,0.0
366,654,148303500.7,226763.7625382263,99836,152.65443425076452,-12626.86,0,14,0.0
367,1259,154985264.34,123101.87795075457,98981,78.61874503574265,-40642.94,0,6,0.0
368,2534,166653358.66,65766.91344119968,198382,78.28808208366219,-34888.27,0,0,0.0
369,781,30705075.759999998,39315.07779769526,34836,44.60435339308579,-11033.07,0,5,0.0
370,861,109527.33,127.20944250871081,978,1.1358885017421603,-10886.619999999999,0,4,0.0
371,550,24480187.92,44509.43258181818,15583,28.332727272727272,-8854.78,0,3,0.0
372,204,3864031.27,18941.329754901963,7387,36.21078431372549,-3322.9,0,0,0.0
373,976,14953104.439999998,15320.803729508194,18421,18.873975409836067,-29859.2,0,1,0.0
374,686,65483476.35,95456.96260932945,65873,96.02478134110787,-16351.3,0,0,0.0
375,456,104061.01,228.2039692982456,681,1.493421052631579,-7374.599999999999,0,2,0.0
376,178,133083538.6,747660.3292134831,119826,673.1797752808989,-3345.84,0,14,0.0
377,1107,113834845.85,102831.83906955736,157304,142.09936766034326,-15478.59,0,3,0.0
378,1765,844607882.87,478531.37839660054,566341,320.8730878186969,-23758.489999999998,0,0,0.0
379,2672,105772953.31,39585.686119011974,77138,28.869011976047904,-47159.98,0,2,0.0
380,527,24007502.82,45555.033814041744,37870,71.8595825426945,-13765.61,0,18,0.0
381,592,87617.01,148.00170608108107,759,1.2820945945945945,-13096.82,0,2,0.0
382,433,80449.0,185.79445727482678,529,1.2217090069284064,-6197.54,0,4,0.0
383,921,93715.97,101.75458197611292,1077,1.1693811074918568,-13740.19,0,5,0.0
384,596,27491327.789999995,46126.388909395966,40990,68.7751677852349,-9022.84,0,0,0.0
385,664,228710195.35,344443.06528614456,216046,325.37048192771084,-19725.72,0,0,0.0
386,1087,230650558.83,212190.02652253912,179912,165.51241950321986,-18948.489999999998,0,0,0.0
387,956,240225729.79999998,251282.1441422594,238836,249.8284518828452,-15429.63,0,64,0.0
388,392,50128.06,127.87770408163264,447,1.1403061224489797,-5174.9,0,20,0.0
389,1230,355557534.72,289071.16643902444,279002,226.8308943089431,-20931.9,0,3,0.0
390,718,22102605.86,30783.573621169915,28739,40.02646239554318,-9392.2,0,1,0.0
391,1005,93619732.63,93153.9628159204,152142,151.38507462686567,-24387.71,0,64,0.0
392,953,153686.22,161.26570828961175,1251,1.3126967471143756,-12119.6,0,5,0.0
393,474,16803683.81,35450.80972573839,31694,66.86497890295358,-8718.65,0,0,0.0
394,683,47116872.55,68985.17210834553,66842,97.86530014641288,-13073.8,0,0,0.0
395,664,58988.81,88.83856927710843,777,1.1701807228915662,-11228.46,0,0,0.0
396,1164,490479316.34999996,421373.9831185567,551519,473.8135738831615,-19308.59,0,1,0.0
397,484,69946.75,144.5180785123967,600,1.2396694214876034,-6508.37,0,5,0.0
398,423,1424004.6099999999,3366.4411583924348,4307,10.182033096926714,-6735.65,0,2,0.0
399,623,156781033.19,251654.94894060996,113454,182.1091492776886,-22703.29,0,0,0.0
400,995,204281118.99,205307.6572763819,215466,216.54874371859296,-21610.65,0,13,0.0
401,884,2317223724.2599998,2621293.8057239815,734742,831.1561085972851,-36047.88,0,4,0.0
402,1715,620190860.57,361627.3239475219,603699,352.01107871720114,-29982.149999999998,0,1,0.0
403,634,66835630.15,105418.97499999999,88912,140.2397476340694,-11198.69,0,4,0.0
404,1090,88352410.92999999,81057.25773394495,179803,164.95688073394496,-28266.52,0,6,0.0
405,416,75637.42,181.82072115384614,557,1.3389423076923077,-8424.2,0,160,0.0
406,83,9313.82,112.21469879518072,88,1.0602409638554218,-3693.33,0,110,0.0
407,2017,67340163.45,33386.298190381756,78498,38.918195339613284,-40497.53,0,0,0.0
408,575,1883298.51,3275.301756521739,5878,10.222608695652173,-13414.81,0,4,0.0
409,1087,732692005.77,674049.6833210671,503614,463.3063477460902,-16355.74,0,3,0.0
410,182,24642.26,135.39703296703297,248,1.3626373626373627,-2760.5499999999997,0,3,0.0
411,713,51056324.38,71607.74807854138,91659,128.5539971949509,-13406.13,0,76,0.0
412,2389,311155.05,130.24489326077855,2856,1.1954792800334868,-39872.729999999996,0,0,0.0
413,522,10981599.87,21037.54764367816,12193,23.35823754789272,-7430.94,0,62,0.0
414,1116,97973649.83,87790.00880824373,136297,122.12992831541219,-12384.369999999999,0,1,0.0
415,483,106733141.7,220979.5894409938,104707,216.78467908902692,-9941.55,0,21,0.0
416,863,439385080.03000003,509136.82506373123,319845,370.6199304750869,-23049.25,0,6,0.0
417,530,65465.99,123.5207358490566,648,1.2226415094339622,-13349.14,0,13,0.0
418,1883,781157045.74,414847.07686670206,555777,295.1550716941052,-36204.46,0,7,0.0
419,513,58353.5,113.74951267056531,600,1.1695906432748537,-10918.53,0,1,0.0
420,1030,176265.84,171.13188349514562,1419,1.3776699029126214,-22995.27,0,7,0.0
421,1449,180960743.69,124886.64160800552,193459,133.51207729468598,-27064.43,0,0,0.0
422,1134,250968.68,221.31276895943563,1432,1.2627865961199294,-14234.84,0,1,0.0
423,258,45742.64,177.29705426356588,342,1.3255813953488371,-5679.58,0,4,0.0
424,764,15181845.44,19871.52544502618,19873,26.01178010471204,-19454.41,0,3,0.0
425,136,30406.8,223.57941176470587,217,1.5955882352941178,-1551.6,0,46,0.0
426,1289,58509350.190000005,45391.27245151281,49383,38.311093871218,-20076.1,0,5,0.0
427,1014,137518485.16,135619.80785009862,175939,173.50986193293886,-16757.35,0,1,0.0
428,648,561113465.33,865915.841558642,399714,616.8425925925926,-17461.28,0,5,0.0
429,506,57782391.23,114194.44907114624,57944,114.51383399209486,-12057.4,0,22,0.0
430,908,123452.87,135.9613105726872,1152,1.2687224669603525,-15070.38,0,8,0.0
431,748,136118842.17,181977.06172459893,184709,246.93716577540107,-13195.42,0,1,0.0
432,2042,385091.35,188.5853819784525,2848,1.3947110675808032,-34152.25,0,0,0.0
433,1399,202648.96,144.85272337383844,1637,1.1701215153681201,-21699.06,0,1,0.0
434,840,113018.02,134.5452619047619,1135,1.3511904761904763,-17721.489999999998,0,4,0.0
435,529,9802140.469999999,18529.56610586011,12344,23.33459357277883,-6524.9,0,0,0.0
436,812,700737350.46,862977.0325862069,468846,577.3965517241379,-23033.7,0,0,0.0
437,641,26848119.76,41884.742215288614,35413,55.246489859594384,-7732.63,0,4,0.0
438,1178,29844678.560000002,25335.04122241087,40761,34.601867572156195,-15356.39,0,0,0.0
439,592,78985.04,133.42067567567565,747,1.2618243243243243,-11482.11,0,4,0.0
440,602,107537.71,178.63406976744187,728,1.2093023255813953,-9987.01,0,17,0.0
441,734,173342807.45999998,236161.86302452313,173299,236.10217983651225,-10129.95,0,3,0.0
442,562,78410.1,139.51975088967973,703,1.2508896797153024,-7658.7699999999995,0,35,0.0
443,725,96145357.42,132614.28609655172,131293,181.09379310344826,-6434.32,0,4,0.0
444,1420,192751.1,135.74021126760564,1648,1.1605633802816901,-24926.54,0,3,0.0
445,388,50062.42,129.0268556701031,480,1.2371134020618557,-3679.74,0,50,0.0
446,1311,270757298.32,206527.30611746758,236483,180.38367658276124,-17094.68,0,0,0.0
447,2100,859175289.1,409131.0900476191,656903,312.81095238095236,-44712.59,0,0,0.0
448,633,134282735.26,212137.02252764613,92905,146.7693522906793,-7610.66,0,30,0.0
449,294,5859043.9799999995,19928.72102040816,17304,58.857142857142854,-3781.67,0,1,0.0
450,1470,862026457.13,586412.5558707482,694650,472.55102040816325,-26564.829999999998,0,3,0.0
451,422,8713078.09,20647.104478672987,14852,35.19431279620853,-11717.43,0,45,0.0
452,1345,257436451.53,191402.56619330856,300073,223.10260223048328,-24490.81,0,0,0.0
453,1377,700509599.92,508721.56856935367,688588,500.0639070442992,-24514.09,0,0,0.0
454,318,41299.79,129.8735534591195,376,1.1823899371069182,-6268.46,0,3,0.0
455,722,47038051.53,65149.65585872576,49692,68.82548476454294,-13603.55,0,1,0.0
456,2398,1586550186.14,661613.9224937449,1137624,474.40533778148455,-39970.17,0,2,0.0
457,526,69616.53,132.3508174904943,671,1.2756653992395437,-7484.96,0,8,0.0
458,1132,139387.87,123.13416077738515,1484,1.3109540636042403,-18842.89,0,4,0.0
459,933,38791114.33,41576.757052518755,36868,39.51554126473741,-16225.6,0,0,0.0
460,2051,108049718.63,52681.481535836174,124165,60.53876157971721,-36114.63,0,3,0.0
461,690,164712.53,238.7138115942029,1261,1.827536231884058,-28353.07,0,0,0.0
462,610,9428050.639999999,15455.820721311473,18369,30.113114754098362,-14916.9,0,12,0.0
463,224,14614629.67,65243.88245535714,18797,83.91517857142857,-6386.57,0,6,0.0
464,4134,841241329.63,203493.30663522013,745571,180.35099177552007,-81477.05,0,0,0.0
465,182,42606.61,234.10225274725275,223,1.2252747252747254,-929.65,0,11,0.0
466,1127,56582742.620000005,50206.51519077196,56650,50.266193433895296,-22881.05,0,5,0.0
467,1389,137327.8,98.86810655147588,1856,1.3362131029517639,-28123.79,0,1,0.0
468,400,52025.159999999996,130.06289999999998,486,1.215,-7046.58,0,4,0.0
469,1099,195490.28,177.88014558689719,1556,1.415832575068244,-23839.26,0,0,0.0
470,2058,689170414.76,334873.8652866861,808768,392.9873663751215,-34407.72,0,12,0.0
471,304,47043.95,154.7498355263158,404,1.3289473684210527,-6636.7,0,39,0.0
472,196,37964.58,193.69683673469387,268,1.3673469387755102,-3919.96,0,17,0.0
473,616,175008194.52,284104.2118831169,188984,306.7922077922078,-13495.6,0,16,0.0
474,872,82275440.75,94352.56966743119,63084,72.3440366972477,-23030.96,0,2,0.0
475,565,119106.65,210.80823008849558,924,1.6353982300884955,-12920.81,0,20,0.0
476,174,19781888.03,113689.01166666667,27998,160.90804597701148,-2794.41,0,9,0.0
477,293,39131.55,133.5547781569966,361,1.2320819112627985,-4015.77,0,2,0.0
478,652,170590.37,261.6416717791411,1863,2.857361963190184,-11359.74,0,24,0.0
479,1294,216508.73,167.3174111282844,1878,1.4513137557959814,-20850.09,0,3,0.0
480,580,12689269.389999999,21878.050672413792,23175,39.956896551724135,-6858.61,0,5,0.0
481,1867,43754452.64,23435.70039635779,55948,29.96679164434922,-15571.039999999999,0,4,0.0
482,444,16626016.439999998,37445.98297297297,18668,42.04504504504504,-6497.0199999999995,0,5,0.0
483,734,209781261.33,285805.533147139,203904,277.7983651226158,-15264.369999999999,0,1,0.0
484,1744,237695.01,136.29301032110092,2278,1.3061926605504588,-19790.37,0,6,0.0
485,258,51029.75,197.78972868217053,414,1.6046511627906976,-5856.929999999999,0,0,0.0
486,610,5293645.84,8678.107934426229,8130,13.327868852459016,-14786.039999999999,0,2,0.0
487,295,16085911.75,54528.514406779665,13104,44.42033898305085,-6636.37,0,34,0.0
488,686,451703301.49,658459.6231632653,310510,452.6384839650146,-10760.05,0,31,0.0
489,211,56669.11,268.57398104265405,289,1.3696682464454977,-1409.83,0,19,0.0
490,750,4215064871.41,5620086.4952133335,2617544,3490.058666666667,-13280.72,0,0,0.0
491,425,38607974.55,90842.29305882352,42241,99.39058823529412,-7074.81,0,20,0.0
492,212,28037.31,132.25146226415094,221,1.0424528301886793,-1706.53,0,17,0.0
493,312,3101025.2099999995,9939.183365384613,6098,19.544871794871796,-6190.05,0,0,0.0
494,1241,328109302.81,264391.0578646253,235489,189.75745366639808,-27635.65,0,1,0.0
495,1575,312073785.11,198142.085784127,291844,185.29777777777778,-20169.09,0,0,0.0
496,714,1376311.26,1927.606806722689,4531,6.34593837535014,-11421.21,0,50,0.0
497,486,63502512.26,130663.60547325102,79049,162.65226337448559,-12426.3,0,0,0.0
498,1594,185480.13,116.36143663739021,1793,1.1248431618569636,-27021.44,0,1,0.0
499,1533,424928293.48,277187.4060534899,367004,239.40247879973907,-27249.35,0,0,0.0
500,446,5198283.17,11655.343430493273,7764,17.408071748878925,-5925.66,0,20,0.0
501,2099,2854906.9699999997,1360.1271891376846,7349,3.501191043353978,-34618.71,0,0,0.0
502,672,18522611.900000002,27563.410565476195,14735,21.927083333333332,-17574.43,0,1,0.0
503,628,55548777.35999999,88453.46713375795,92875,147.89012738853503,-14582.32,0,7,0.0
504,519,83184.79,160.27897880539498,604,1.163776493256262,-7551.36,0,11,0.0
505,174,15966.16,91.75954022988506,205,1.1781609195402298,-3966.52,0,112,0.0
506,414,117636320.7,284145.7021739131,166530,402.2463768115942,-8471.82,0,5,0.0
507,323,206491683.6,639293.1380804953,191105,591.656346749226,-5286.04,0,2,0.0
508,1151,170724.26,148.3268983492615,1236,1.0738488271068636,-13660.05,0,5,0.0
509,499,102709.97,205.83160320641284,609,1.220440881763527,-10366.3,0,3,0.0
510,1642,84758615.42,51619.132411693055,181500,110.53593179049939,-41835.14,0,14,0.0
511,521,12268385.59,23547.765047984645,21778,41.80038387715931,-6589.51,0,5,0.0
512,270,61026858.86,226025.4031851852,64046,237.2074074074074,-9614.15,0,4,0.0
513,312,41408.51,132.71958333333333,403,1.2916666666666667,-5099.64,0,4,0.0
514,478,99002.4,207.11799163179916,564,1.1799163179916319,-5752.95,0,1,0.0
515,2591,256420.25,98.9657468159012,2786,1.075260517174836,-34948.27,0,0,0.0
516,314,66776.45999999999,212.66388535031845,452,1.4394904458598725,-5721.66,0,4,0.0
517,369,51258.65,138.91233062330625,454,1.2303523035230353,-7047.74,0,1,0.0
518,1229,103992.28,84.61536208299431,1454,1.1830756712774613,-22644.61,0,5,0.0
519,798,36469030.02,45700.538872180456,55488,69.53383458646617,-17050.54,0,1,0.0
520,1090,63672748.78,58415.36585321101,63042,57.836697247706425,-21034.2,0,13,0.0
521,784,240515272.08,306779.68377551023,204798,261.2219387755102,-19610.55,0,16,0.0
522,510,64275927.620000005,126031.23062745099,85098,166.85882352941175,-6910.31,0,6,0.0
523,243,66565.2,273.93086419753087,438,1.8024691358024691,-4833.25,0,28,0.0
524,728,7556264.359999999,10379.48401098901,12774,17.546703296703296,-10145.539999999999,0,9,0.0
525,1156,132556.84,114.66854671280277,1312,1.1349480968858132,-27678.36,0,0,0.0
526,951,1110785.09,1168.0179705573082,6013,6.322818086225026,-15835.69,0,5,0.0
527,384,79699298.47,207550.25643229167,92489,240.85677083333334,-5813.94,0,5,0.0
528,1732,707259214.22,408348.2761085451,638974,368.9226327944573,-31928.11,0,5,0.0
529,386,58880.979999999996,152.54139896373056,603,1.5621761658031088,-8623.4,0,55,0.0
530,1554,227100.8,146.13951093951093,1848,1.1891891891891893,-25777.67,0,1,0.0
531,200,62735523.93,313677.61965,48506,242.53,-4180.35,0,35,0.0
532,386,64233.83,166.4088860103627,537,1.3911917098445596,-8373.81,0,9,0.0
533,1598,285872.47,178.89391113892364,1889,1.1821026282853566,-22391.48,0,0,0.0
534,220,59379937.18,269908.80536363635,81992,372.6909090909091,-4983.92,0,0,0.0
535,1433,183174843.66,127826.12956036287,329504,229.9399860432659,-23200.75,0,0,0.0
536,744,8927143.660000002,11998.849005376347,11473,15.420698924731182,-10818.84,0,0,0.0
537,1162,73089768.67999999,62899.9730464716,59923,51.56884681583477,-18129.91,0,23,0.0
538,878,132934.95,151.40654897494306,1072,1.2209567198177675,-9514.02,0,2,0.0
539,272,2894361.1800000006,10641.033750000002,5659,20.80514705882353,-3441.2400000000002,0,5,0.0
540,325,43556.23,134.01916923076925,345,1.0615384615384615,-4186.36,0,2,0.0
541,1560,588295101.86,377112.2447820513,525570,336.90384615384613,-11153.81,0,1,0.0
542,103,14454.47,140.33466019417475,120,1.1650485436893203,-1154.4099999999999,0,23,0.0
543,816,168948.57,207.0448161764706,1108,1.357843137254902,-18771.16,0,127,0.0
544,898,114625394.24999999,127645.20517817371,120574,134.2694877505568,-22362.27,0,13,0.0
545,880,117025.06999999999,132.9830340909091,1106,1.2568181818181818,-11204.21,0,2,0.0
546,1361,212257099.1,155956.72233651727,269469,197.9933872152829,-19364.75,0,2,0.0
547,221,33460.25,151.40384615384616,252,1.1402714932126696,-2780.86,0,3,0.0
548,377,58674.33,155.6348275862069,533,1.4137931034482758,-6563.68,0,7,0.0
549,284,37577991.61,132316.87186619718,44097,155.2711267605634,-4051.0299999999997,0,2,0.0
550,1229,193123.2,157.13848657445078,1648,1.3409275834011392,-21067.53,0,3,0.0
551,943,277867705.05,294663.52603393426,309222,327.9130434782609,-15429.24,0,6,0.0
552,1084,323612527.81,298535.54226014763,361747,333.7149446494465,-20572.57,0,1,0.0
553,1473,3585133.18,2433.8989680923287,8292,5.629327902240326,-24191.41,0,0,0.0
554,881,170250252.29,193246.59737797955,143045,162.36662883087402,-18703.23,0,5,0.0
555,1058,256443242.82,242384.91759924384,267645,252.9725897920605,-16843.89,0,6,0.0
556,557,116472390.48,209106.62563734292,71571,128.49371633752244,-11343.44,0,35,0.0
557,1489,22911077.31,15386.888723975822,43303,29.081934184016117,-29870.21,0,1,0.0
558,341,286044589.79,838840.4392668622,145859,427.73900293255133,-5596.95,0,6,0.0
559,1428,116856.78,81.83247899159664,1709,1.1967787114845938,-15865.17,0,4,0.0
560,948,116074052.34,122440.98348101266,111711,117.8386075949367,-21166.74,0,3,0.0
561,1057,425891207.0,402924.5099337748,434518,411.0860927152318,-21864.92,0,0,0.0
562,148,20959.87,141.62074324324323,204,1.3783783783783783,-1326.43,0,2,0.0
563,372,10241200.4,27530.10860215054,36069,96.95967741935483,-9527.66,0,20,0.0
564,759,186114413.33,245210.03073781292,242700,319.7628458498024,-16913.52,0,3,0.0
565,1908,227846.22,119.41625786163522,2270,1.189727463312369,-29962.88,0,1,0.0
566,2654,824312734.15,310592.590109269,736033,277.3296910324039,-47689.87,0,3,0.0
567,1282,184942.26,144.2607332293292,1691,1.3190327613104524,-26490.61,0,4,0.0
568,744,9943141.649999999,13364.437701612902,11965,16.081989247311828,-9825.98,0,1,0.0
569,1066,239590994.03,224757.0300469043,264661,248.2748592870544,-18989.67,0,5,0.0
570,1308,143488830.65,109700.94086391438,118372,90.49847094801223,-35378.13,0,4,0.0
571,1112,537800956.48,483633.95366906474,459391,413.12140287769785,-21522.62,0,1,0.0
572,2385,1108451009.2,464759.3329979036,977960,410.0461215932914,-27658.3,0,0,0.0
573,623,1504273.03,2414.563451043339,4817,7.731942215088282,-9186.55,0,0,0.0
574,419,73676.77,175.83954653937948,483,1.152744630071599,-6217.12,0,1,0.0
575,1033,367006503.26,355282.19095837366,545851,528.4133591481122,-34848.79,0,2,0.0
576,360,56346.79,156.5188611111111,493,1.3694444444444445,-7455.929999999999,0,18,0.0
577,969,181545464.85,187353.4208978328,164631,169.89783281733747,-17343.06,0,4,0.0
578,2311,1007915719.36,436138.3467589788,940572,406.99783643444397,-48615.05,0,9,0.0
579,624,82618114.99,132400.82530448717,75290,120.65705128205128,-6943.63,0,5,0.0
580,303,14646131.69,48337.06828382838,18978,62.633663366336634,-6050.72,0,4,0.0
581,234,18267.39,78.06576923076923,277,1.1837606837606838,-1476.12,0,1,0.0
582,506,107631683.19,212710.83634387353,99665,196.96640316205534,-7114.21,0,3,0.0
583,1101,110482.5,100.34741144414168,1306,1.1861943687556766,-11267.24,0,29,0.0
584,463,3360499.5799999996,7258.098444924405,8241,17.79913606911447,-4184.6,0,22,0.0
585,849,27344738.34,32208.172367491166,45702,53.830388692579504,-16049.46,0,0,0.0
586,502,136918874.78,272746.76250996016,100525,200.24900398406373,-7370.98,0,18,0.0
587,485,235092418.1,484726.63525773195,193715,399.41237113402065,-12537.85,0,1,0.0
588,448,62009.77,138.41466517857143,517,1.1540178571428572,-5649.97,0,11,0.0
589,141,14256.14,101.10737588652482,156,1.1063829787234043,-1675.86,0,98,0.0
590,1284,815112148.68,634822.5457009345,595037,463.42445482866043,-23633.22,0,0,0.0
591,304,59670.88,196.2857894736842,416,1.368421052631579,-10273.449999999999,0,25,0.0
592,746,110545549.6,148184.38284182304,122959,164.82439678284183,-11409.97,0,7,0.0
593,1289,186175489.48999998,144434.0492552366,218860,169.79053529868114,-19710.94,0,0,0.0
594,980,55154890.5,56280.50051020408,42321,43.18469387755102,-22987.88,0,21,0.0
595,1194,454891.48,380.9811390284757,4160,3.4840871021775546,-17520.77,0,10,0.0
596,2637,75354121.14,28575.700091012513,91206,34.58703071672355,-51703.58,0,3,0.0
597,238,211769866.81,889789.3563445378,234285,984.390756302521,-2295.74,0,22,0.0
598,1327,17885632.91,13478.246352675207,50564,38.10399397136398,-34558.24,0,0,0.0
599,425,66180.48,155.71877647058824,562,1.3223529411764705,-8172.13,0,59,0.0
600,1086,12636526.64,11635.844051565378,24731,22.77255985267035,-19305.6,0,4,0.0
601,352,34779.6,98.80568181818181,384,1.0909090909090908,-5020.97,0,2,0.0
602,425,67676261.2,159238.26164705883,69863,164.3835294117647,-6367.35,0,6,0.0
603,1486,207414.19,139.57886271870794,1933,1.300807537012113,-17768.26,0,0,0.0
604,942,48041568.529999994,50999.54196390657,102809,109.13906581740977,-16173.46,0,0,0.0
605,348,223956129.69,643552.0968103448,248135,713.0316091954023,-6374.92,0,19,0.0
606,620,54706.119999999995,88.23567741935483,765,1.2338709677419355,-9735.3,0,0,0.0
607,605,5388737.52,8907.004165289256,16367,27.05289256198347,-6308.95,0,1,0.0
608,1116,479763598.63,429895.6976971326,377855,338.5797491039427,-17382.57,0,1,0.0
609,552,33916563.02,61443.04894927537,37079,67.17210144927536,-7819.3,0,2,0.0
610,488,49426.78,101.28438524590163,627,1.2848360655737705,-8481.36,0,3,0.0
611,716,95069.45,132.77856145251397,956,1.335195530726257,-23562.89,0,21,0.0
612,1030,17075098.37,16577.76540776699,48254,46.84854368932039,-13180.78,0,2,0.0
613,1368,920167810.17,672637.2881359649,873941,638.8457602339181,-18229.07,0,1,0.0
614,964,47592017.279999994,49369.312531120326,75219,78.02800829875518,-15495.43,0,0,0.0
615,427,91450.67,214.17018735362998,583,1.3653395784543325,-5297.37,0,0,0.0
616,768,120530.81999999999,156.94117187499998,947,1.2330729166666667,-7742.98,0,5,0.0
617,409,836144.7799999999,2044.3637652811733,3656,8.938875305623473,-5828.05,0,17,0.0
618,401,84441.06,210.57620947630923,583,1.453865336658354,-9032.05,0,27,0.0
619,2032,286885.57,141.183843503937,2924,1.438976377952756,-34624.39,0,1,0.0
620,748,89774.97,120.02001336898395,886,1.1844919786096257,-9269.619999999999,0,2,0.0
621,998,8746281.23,8763.80884769539,13487,13.514028056112224,-15979.36,0,0,0.0
622,2217,78677683.54,35488.3552277853,73649,33.22011727559765,-33122.65,0,4,0.0
623,712,381286670.65,535514.9868679775,355422,499.188202247191,-11247.44,0,0,0.0
624,810,25109223.39,30999.041222222222,18641,23.01358024691358,-9365.55,0,5,0.0
625,471,79861.97,169.55832271762208,531,1.127388535031847,-6920.5199999999995,0,71,0.0
626,2831,131574028.41000001,46476.166870363835,152000,53.691275167785236,-60574.909999999996,0,1,0.0
627,3429,839613780.88,244856.74566345874,1052504,306.94196558763485,-49814.5,0,0,0.0
628,766,77496.76,101.17070496083551,854,1.114882506527415,-14786.41,0,1,0.0
629,201,46371.38,230.7033830845771,312,1.5522388059701493,-10047.67,0,17,0.0
630,400,50850.17,127.12542499999999,498,1.245,-8168.63,0,1,0.0
631,419,66540.14,158.8070167064439,570,1.360381861575179,-6591.87,0,0,0.0
632,1411,424180624.16,300624.1135081503,450128,319.0134656272147,-48870.9,0,0,0.0
633,958,33587599.73,35060.12497912317,44305,46.24739039665971,-15652.68,0,0,0.0
634,622,83070.79,133.55432475884243,754,1.212218649517685,-11767.91,0,2,0.0
635,309,38980.58,126.15074433656959,337,1.0906148867313916,-5254.33,0,67,0.0
636,383,3211586.95,8385.34451697128,7226,18.866840731070496,-8546.89,0,2,0.0
637,1136,145309.66,127.91343309859155,1380,1.2147887323943662,-10911.16,0,9,0.0
